pos1,pos2,pos3,freq
PRON,PUNCT,INTJ,5
NUM,NUM,ADP,5
INTJ,PRON,PRON,5
NOUN,DET,SYM,5
VERB,SYM,PROPN,5
SYM,ADP,AUX,5
PUNCT,INTJ,CCONJ,5
DET,PUNCT,PUNCT,5
CCONJ,PRON,INTJ,5
PRON,INTJ,VERB,5
AUX,PUNCT,PROPN,5
PROPN,SYM,INTJ,5
DET,AUX,AUX,5
INTJ,ADV,INTJ,5
NOUN,SYM,INTJ,5
NUM,NOUN,SYM,5
NOUN,PROPN,SYM,5
SYM,PRON,NOUN,5
SCONJ,NUM,PRON,5
PROPN,ADJ,PROPN,4
INTJ,ADP,PROPN,4
PUNCT,ADV,SYM,4
CCONJ,INTJ,ADJ,4
INTJ,NOUN,NOUN,4
ADV,NUM,PRON,4
NUM,SYM,DET,4
SCONJ,DET,DET,4
SCONJ,NUM,PUNCT,4
INTJ,NOUN,PRON,4
ADV,INTJ,CCONJ,4
ADP,X,NUM,4
VERB,AUX,NUM,4
SCONJ,SYM,ADP,4
DET,SYM,PROPN,4
ADJ,DET,PRON,4
CCONJ,ADJ,SYM,4
DET,DET,VERB,4
PUNCT,NUM,ADP,4
SYM,PUNCT,AUX,4
SYM,VERB,SYM,4
NOUN,INTJ,INTJ,4
SYM,NOUN,NUM,4
PROPN,AUX,SYM,4
ADJ,SYM,VERB,4
INTJ,AUX,VERB,4
SCONJ,INTJ,PUNCT,4
ADV,CCONJ,CCONJ,4
PRON,X,ADP,4
ADV,PRON,INTJ,4
NOUN,ADJ,INTJ,4
PROPN,ADV,SCONJ,4
PROPN,SCONJ,ADP,4
SYM,PROPN,ADV,4
SYM,ADJ,SCONJ,4
NUM,ADP,SYM,4
SCONJ,AUX,ADV,4
PUNCT,DET,ADP,4
ADV,NOUN,INTJ,4
INTJ,INTJ,PROPN,4
SYM,PROPN,AUX,4
PUNCT,ADJ,NUM,4
PROPN,CCONJ,CCONJ,4
PROPN,INTJ,PROPN,4
PROPN,SYM,DET,4
CCONJ,CCONJ,CCONJ,4
CCONJ,SCONJ,PUNCT,4
PROPN,DET,ADP,4
CCONJ,DET,AUX,4
NOUN,ADP,X,4
SCONJ,PRON,INTJ,4
DET,PRON,SCONJ,4
CCONJ,INTJ,SCONJ,4
DET,ADV,NUM,4
PUNCT,ADP,SCONJ,4
AUX,NUM,DET,4
PUNCT,AUX,NUM,4
VERB,NUM,NUM,4
ADP,SCONJ,VERB,4
SYM,AUX,ADJ,4
CCONJ,CCONJ,ADJ,4
NUM,NUM,PROPN,4
CCONJ,PROPN,SCONJ,4
ADV,SCONJ,NUM,4
NUM,AUX,NUM,4
SYM,INTJ,INTJ,4
ADJ,VERB,INTJ,4
DET,AUX,PRON,4
X,NOUN,VERB,4
X,PROPN,PUNCT,4
PROPN,NUM,ADJ,4
NOUN,INTJ,PRON,4
SYM,NUM,SYM,4
ADV,PRON,SYM,4
VERB,NOUN,INTJ,4
VERB,CCONJ,X,4
SYM,ADV,NOUN,4
ADJ,DET,ADP,4
AUX,SYM,PUNCT,4
PROPN,DET,NUM,4
VERB,SYM,ADV,4
CCONJ,NOUN,X,4
ADP,CCONJ,SYM,4
PROPN,SYM,ADJ,4
CCONJ,SYM,ADV,4
ADP,CCONJ,CCONJ,4
PUNCT,NUM,AUX,4
INTJ,CCONJ,VERB,4
VERB,SCONJ,NUM,4
PRON,NUM,DET,4
INTJ,SCONJ,ADV,4
PUNCT,AUX,SCONJ,4
INTJ,CCONJ,ADP,4
SCONJ,NUM,SYM,4
SYM,NOUN,PROPN,4
NOUN,AUX,INTJ,4
ADJ,CCONJ,SYM,4
PUNCT,INTJ,ADJ,4
PRON,NUM,PRON,4
NUM,PRON,ADJ,4
SYM,INTJ,SYM,4
ADV,CCONJ,SYM,4
PUNCT,PUNCT,NUM,4
NOUN,INTJ,VERB,4
SYM,PRON,ADJ,4
SYM,VERB,ADJ,4
PROPN,SYM,PRON,4
VERB,INTJ,VERB,4
CCONJ,DET,PUNCT,4
NOUN,INTJ,SYM,4
INTJ,CCONJ,PROPN,4
X,ADP,NOUN,4
AUX,PUNCT,NUM,4
CCONJ,PUNCT,CCONJ,4
ADV,INTJ,INTJ,4
AUX,VERB,SYM,3
NOUN,X,VERB,3
INTJ,ADV,NUM,3
AUX,PRON,X,3
DET,PUNCT,SYM,3
CCONJ,SCONJ,SYM,3
INTJ,PRON,DET,3
VERB,PUNCT,X,3
SYM,SYM,SCONJ,3
PRON,INTJ,INTJ,3
DET,PUNCT,VERB,3
AUX,SYM,DET,3
DET,SYM,NUM,3
NUM,ADP,AUX,3
CCONJ,AUX,PUNCT,3
VERB,X,PUNCT,3
SCONJ,SCONJ,PUNCT,3
VERB,SYM,NUM,3
X,NOUN,ADP,3
SCONJ,CCONJ,ADV,3
PROPN,PROPN,INTJ,3
SYM,DET,PROPN,3
ADV,PROPN,SYM,3
NOUN,SYM,SCONJ,3
PROPN,NOUN,SCONJ,3
ADJ,SCONJ,SYM,3
PUNCT,SCONJ,SYM,3
VERB,ADV,X,3
SYM,VERB,AUX,3
PUNCT,DET,DET,3
SCONJ,CCONJ,VERB,3
CCONJ,ADP,X,3
VERB,X,ADV,3
PRON,VERB,X,3
CCONJ,SYM,INTJ,3
ADV,ADJ,X,3
ADV,INTJ,ADJ,3
ADP,ADV,SYM,3
SYM,SYM,PRON,3
VERB,SYM,PRON,3
NOUN,SCONJ,CCONJ,3
PRON,PROPN,SCONJ,3
PROPN,NUM,PRON,3
SCONJ,VERB,SCONJ,3
CCONJ,CCONJ,PROPN,3
INTJ,PROPN,PRON,3
SCONJ,X,PUNCT,3
NOUN,NUM,SCONJ,3
AUX,CCONJ,NUM,3
DET,CCONJ,VERB,3
AUX,SCONJ,AUX,3
AUX,NUM,PRON,3
DET,PUNCT,CCONJ,3
PUNCT,SYM,DET,3
VERB,X,X,3
CCONJ,CCONJ,AUX,3
PUNCT,INTJ,AUX,3
ADV,SYM,INTJ,3
PRON,INTJ,NOUN,3
PUNCT,DET,NUM,3
ADV,INTJ,DET,3
SYM,INTJ,ADP,3
X,ADV,VERB,3
PUNCT,VERB,NUM,3
PROPN,SYM,AUX,3
SCONJ,PUNCT,NUM,3
SYM,ADV,SCONJ,3
DET,SYM,ADJ,3
ADP,X,DET,3
NUM,PUNCT,AUX,3
CCONJ,SYM,DET,3
SYM,AUX,PUNCT,3
DET,PUNCT,PROPN,3
PROPN,ADJ,PRON,3
CCONJ,SYM,PROPN,3
DET,NUM,PROPN,3
AUX,VERB,INTJ,3
ADV,SYM,AUX,3
PUNCT,DET,ADV,3
ADP,ADP,INTJ,3
NOUN,INTJ,NOUN,3
SYM,PRON,ADV,3
ADP,SYM,PRON,3
AUX,SYM,ADJ,3
DET,AUX,ADV,3
ADV,AUX,INTJ,3
PUNCT,CCONJ,SYM,3
INTJ,ADP,ADP,3
INTJ,NUM,PUNCT,3
PUNCT,SYM,ADV,3
SYM,PRON,DET,3
NUM,AUX,SCONJ,3
SYM,ADJ,ADJ,3
ADJ,ADV,SYM,3
PUNCT,VERB,X,3
NUM,X,NUM,3
PUNCT,X,ADP,3
ADJ,SYM,NUM,3
PRON,SYM,ADJ,3
DET,PUNCT,DET,3
SCONJ,VERB,SYM,3
SCONJ,SYM,INTJ,3
PRON,NUM,SCONJ,3
ADP,SYM,ADV,3
ADV,SCONJ,SYM,3
PRON,INTJ,ADV,3
INTJ,SYM,ADV,3
INTJ,AUX,ADV,3
CCONJ,AUX,CCONJ,3
ADV,DET,CCONJ,3
SYM,ADJ,SYM,3
ADP,ADP,X,3
SCONJ,SYM,ADV,3
INTJ,INTJ,ADJ,3
NUM,NOUN,INTJ,3
PUNCT,X,CCONJ,3
VERB,NUM,ADV,3
ADV,PROPN,SCONJ,3
DET,CCONJ,ADJ,3
PRON,SCONJ,SYM,3
ADV,DET,AUX,3
ADV,SYM,NUM,3
ADV,NUM,DET,3
NOUN,INTJ,DET,3
PROPN,NOUN,SYM,3
SYM,NOUN,SCONJ,3
DET,VERB,NUM,3
AUX,CCONJ,PUNCT,3
SYM,ADP,CCONJ,3
AUX,X,ADV,3
ADV,DET,INTJ,3
ADV,INTJ,ADP,3
VERB,INTJ,DET,3
PRON,ADP,INTJ,3
SCONJ,DET,ADP,3
SYM,PROPN,PRON,3
ADJ,PUNCT,INTJ,3
ADV,X,PUNCT,3
AUX,NUM,AUX,3
DET,ADV,SYM,3
NUM,PRON,DET,3
NUM,PRON,PRON,3
SCONJ,CCONJ,DET,3
DET,ADV,SCONJ,3
PRON,CCONJ,SYM,3
PUNCT,NOUN,SCONJ,3
PRON,X,ADV,3
SYM,CCONJ,CCONJ,3
SCONJ,PUNCT,AUX,3
INTJ,DET,ADJ,2
VERB,PROPN,INTJ,2
PROPN,DET,PUNCT,2
PUNCT,SYM,ADP,2
PUNCT,PRON,SYM,2
VERB,SCONJ,X,2
SYM,INTJ,PROPN,2
NUM,ADJ,DET,2
PUNCT,NUM,ADV,2
ADJ,SYM,PRON,2
INTJ,CCONJ,ADJ,2
AUX,CCONJ,INTJ,2
ADJ,PRON,INTJ,2
ADV,X,SCONJ,2
PRON,NUM,NUM,2
PROPN,PRON,NUM,2
SYM,AUX,PROPN,2
ADP,INTJ,PRON,2
PRON,SYM,SCONJ,2
NUM,ADP,ADV,2
PROPN,ADV,INTJ,2
NOUN,INTJ,ADV,2
AUX,NUM,NUM,2
SYM,NUM,ADP,2
DET,AUX,DET,2
VERB,VERB,INTJ,2
NUM,ADJ,ADV,2
PRON,INTJ,PRON,2
INTJ,INTJ,AUX,2
NOUN,DET,AUX,2
ADV,ADV,X,2
VERB,SCONJ,INTJ,2
DET,PRON,NUM,2
SCONJ,CCONJ,NOUN,2
PRON,INTJ,DET,2
NUM,DET,PROPN,2
X,AUX,ADJ,2
NOUN,X,AUX,2
CCONJ,SCONJ,NUM,2
PROPN,SCONJ,NUM,2
INTJ,SYM,ADJ,2
SCONJ,PROPN,SYM,2
ADV,CCONJ,INTJ,2
INTJ,ADJ,AUX,2
ADJ,NUM,PRON,2
PROPN,ADJ,INTJ,2
PROPN,SCONJ,SCONJ,2
SYM,PRON,PUNCT,2
CCONJ,ADV,X,2
AUX,SCONJ,NUM,2
SCONJ,SCONJ,SCONJ,2
SCONJ,INTJ,PRON,2
NOUN,NUM,INTJ,2
SYM,AUX,NUM,2
ADJ,SCONJ,CCONJ,2
DET,X,NOUN,2
SCONJ,DET,X,2
NOUN,SCONJ,X,2
PROPN,SYM,ADV,2
ADV,PROPN,ADJ,2
PRON,INTJ,AUX,2
NOUN,PRON,INTJ,2
AUX,SYM,PROPN,2
SCONJ,SYM,PRON,2
NUM,SYM,SCONJ,2
AUX,ADV,INTJ,2
SYM,PRON,CCONJ,2
SYM,PRON,ADP,2
INTJ,ADJ,ADP,2
NOUN,SYM,NUM,2
SCONJ,SYM,NOUN,2
ADP,AUX,SYM,2
INTJ,INTJ,SYM,2
VERB,X,SCONJ,2
X,SYM,ADJ,2
VERB,ADP,INTJ,2
ADJ,INTJ,SYM,2
PROPN,NUM,SCONJ,2
ADJ,ADP,INTJ,2
AUX,SYM,ADV,2
ADJ,PRON,NUM,2
AUX,CCONJ,CCONJ,2
DET,PUNCT,ADP,2
NOUN,X,DET,2
X,AUX,VERB,2
PROPN,PROPN,X,2
NUM,INTJ,NUM,2
PROPN,X,PUNCT,2
X,PUNCT,CCONJ,2
DET,CCONJ,ADP,2
SCONJ,NUM,VERB,2
SYM,AUX,CCONJ,2
ADP,DET,X,2
PROPN,PRON,SCONJ,2
INTJ,PUNCT,X,2
NOUN,X,NUM,2
INTJ,CCONJ,AUX,2
PROPN,INTJ,INTJ,2
DET,INTJ,PUNCT,2
ADP,DET,INTJ,2
ADV,X,DET,2
SYM,SCONJ,PROPN,2
SCONJ,AUX,NOUN,2
VERB,X,PRON,2
AUX,PROPN,SCONJ,2
ADV,SYM,DET,2
ADJ,NUM,PROPN,2
ADP,SYM,ADJ,2
SYM,VERB,SCONJ,2
ADJ,AUX,INTJ,2
X,PRON,ADJ,2
ADP,SCONJ,AUX,2
AUX,SYM,NUM,2
ADP,PROPN,INTJ,2
NUM,PROPN,PRON,2
VERB,INTJ,SYM,2
SCONJ,AUX,ADP,2
PUNCT,X,NOUN,2
CCONJ,PUNCT,INTJ,2
NOUN,SCONJ,INTJ,2
CCONJ,X,DET,2
PRON,SYM,PRON,2
ADJ,AUX,SYM,2
X,CCONJ,PRON,2
INTJ,NUM,NOUN,2
CCONJ,INTJ,AUX,2
VERB,VERB,X,2
X,ADV,ADJ,2
ADV,VERB,X,2
X,PUNCT,PROPN,2
ADV,INTJ,AUX,2
X,NUM,NOUN,2
ADP,SCONJ,SYM,2
PROPN,DET,CCONJ,2
PROPN,SCONJ,VERB,2
X,ADP,PROPN,2
PROPN,VERB,X,2
DET,PUNCT,NUM,2
NOUN,X,SCONJ,2
PRON,NOUN,X,2
INTJ,SYM,NOUN,2
ADP,SCONJ,NUM,2
AUX,SYM,ADP,2
NOUN,X,PROPN,2
SCONJ,NOUN,X,2
VERB,NUM,DET,2
CCONJ,NUM,X,2
X,VERB,DET,2
PROPN,NUM,NUM,2
X,CCONJ,VERB,2
NUM,PUNCT,ADJ,2
INTJ,DET,PROPN,2
INTJ,ADV,CCONJ,2
AUX,AUX,NUM,2
ADV,X,PRON,2
AUX,NOUN,SYM,2
INTJ,SCONJ,SCONJ,2
SYM,CCONJ,AUX,2
PUNCT,CCONJ,X,2
X,CCONJ,X,2
DET,SYM,DET,2
SYM,ADV,INTJ,2
CCONJ,DET,CCONJ,2
PUNCT,INTJ,DET,2
ADJ,ADJ,X,2
INTJ,PRON,PROPN,2
SYM,INTJ,NOUN,2
ADV,INTJ,PROPN,2
PUNCT,ADJ,X,2
AUX,PRON,INTJ,2
SCONJ,NUM,NUM,2
SYM,ADV,NUM,2
ADV,X,ADP,2
NUM,PUNCT,SCONJ,2
VERB,SYM,INTJ,2
ADP,X,PROPN,2
VERB,X,VERB,2
DET,NUM,NUM,2
CCONJ,SYM,AUX,2
SCONJ,SYM,VERB,2
X,PROPN,CCONJ,2
INTJ,INTJ,ADP,2
ADJ,INTJ,INTJ,2
DET,ADJ,INTJ,2
NOUN,NOUN,INTJ,2
INTJ,NOUN,PROPN,2
PUNCT,SYM,PRON,2
INTJ,VERB,AUX,2
NUM,PROPN,ADV,2
VERB,X,NOUN,2
INTJ,VERB,SCONJ,2
SYM,PRON,SCONJ,2
NOUN,SYM,PRON,2
INTJ,NOUN,ADJ,2
ADJ,SYM,DET,2
SYM,DET,VERB,2
X,ADJ,NOUN,2
NUM,SYM,AUX,2
X,ADV,ADV,2
ADJ,PROPN,NUM,2
PRON,AUX,X,2
ADJ,X,PUNCT,2
SYM,ADV,DET,2
DET,ADP,SCONJ,2
X,PRON,VERB,2
PUNCT,X,SYM,2
NUM,NUM,ADV,2
ADJ,DET,DET,2
X,PUNCT,PRON,2
NOUN,X,PUNCT,2
PUNCT,INTJ,ADP,2
INTJ,SCONJ,DET,2
X,VERB,ADV,2
SYM,SCONJ,ADP,2
AUX,NOUN,INTJ,2
VERB,INTJ,SCONJ,2
SCONJ,SCONJ,ADP,2
SCONJ,PUNCT,CCONJ,2
X,PRON,AUX,2
PUNCT,NUM,PRON,2
INTJ,ADJ,SYM,2
X,NUM,VERB,2
X,NUM,PUNCT,2
X,PROPN,SYM,1
PROPN,X,PROPN,1
INTJ,DET,SYM,1
PRON,DET,CCONJ,1
SYM,PROPN,X,1
SYM,NUM,ADV,1
SCONJ,NUM,SCONJ,1
PUNCT,PRON,SCONJ,1
DET,DET,CCONJ,1
VERB,X,CCONJ,1
SYM,X,VERB,1
NUM,INTJ,ADV,1
PUNCT,NUM,INTJ,1
PRON,SCONJ,CCONJ,1
VERB,AUX,SYM,1
DET,SYM,X,1
SCONJ,PROPN,SCONJ,1
SYM,NOUN,PRON,1
X,NUM,NUM,1
X,ADV,SCONJ,1
NUM,CCONJ,SYM,1
AUX,SCONJ,CCONJ,1
X,ADJ,PRON,1
DET,PRON,PROPN,1
INTJ,ADP,ADJ,1
AUX,DET,CCONJ,1
PROPN,SCONJ,ADJ,1
NOUN,PROPN,X,1
ADP,ADV,INTJ,1
NOUN,INTJ,ADJ,1
SCONJ,AUX,SYM,1
CCONJ,X,ADV,1
CCONJ,DET,SCONJ,1
DET,SCONJ,PROPN,1
DET,PRON,SYM,1
ADP,SCONJ,INTJ,1
NUM,DET,VERB,1
CCONJ,ADJ,INTJ,1
NOUN,CCONJ,X,1
NUM,ADV,PROPN,1
VERB,X,ADJ,1
ADJ,VERB,X,1
PRON,SYM,DET,1
SYM,DET,PRON,1
NUM,INTJ,VERB,1
SCONJ,SYM,CCONJ,1
SYM,PRON,SYM,1
X,ADV,INTJ,1
NUM,NUM,PRON,1
CCONJ,ADJ,NUM,1
ADJ,NUM,X,1
PRON,SYM,AUX,1
INTJ,NOUN,INTJ,1
DET,INTJ,CCONJ,1
DET,ADJ,X,1
VERB,X,SYM,1
X,SYM,NUM,1
SYM,NUM,SCONJ,1
INTJ,ADV,PROPN,1
NUM,SCONJ,SYM,1
ADP,X,VERB,1
VERB,X,ADP,1
X,VERB,NOUN,1
PUNCT,SYM,ADJ,1
ADJ,X,AUX,1
SCONJ,AUX,SCONJ,1
SYM,CCONJ,INTJ,1
INTJ,SYM,CCONJ,1
AUX,PUNCT,INTJ,1
VERB,SYM,SCONJ,1
PROPN,ADP,X,1
X,NUM,DET,1
AUX,INTJ,PRON,1
X,NUM,AUX,1
ADJ,NUM,NUM,1
ADJ,X,ADP,1
INTJ,SYM,PRON,1
PUNCT,SCONJ,ADJ,1
SCONJ,SYM,NUM,1
X,AUX,PRON,1
ADV,ADP,X,1
PUNCT,NUM,X,1
NUM,X,VERB,1
DET,VERB,INTJ,1
INTJ,CCONJ,NUM,1
ADP,PUNCT,X,1
DET,ADP,ADV,1
ADJ,X,ADV,1
NOUN,INTJ,ADP,1
X,ADV,PUNCT,1
SYM,INTJ,DET,1
CCONJ,NUM,NUM,1
NOUN,INTJ,CCONJ,1
X,NOUN,SCONJ,1
ADV,X,NOUN,1
PRON,INTJ,SYM,1
NUM,PRON,PUNCT,1
ADP,X,NOUN,1
INTJ,ADP,VERB,1
X,PRON,DET,1
X,VERB,PRON,1
NOUN,X,PRON,1
SYM,PROPN,SCONJ,1
ADJ,PRON,SYM,1
NOUN,DET,X,1
INTJ,INTJ,NUM,1
SYM,DET,DET,1
SYM,AUX,ADP,1
SYM,SYM,NUM,1
SCONJ,ADP,INTJ,1
ADV,PUNCT,X,1
X,ADP,VERB,1
X,DET,ADJ,1
SYM,DET,PUNCT,1
PUNCT,X,X,1
PUNCT,SCONJ,INTJ,1
NUM,DET,DET,1
AUX,AUX,X,1
ADJ,SYM,SCONJ,1
NOUN,INTJ,AUX,1
PUNCT,SYM,NUM,1
NUM,DET,ADP,1
NUM,SCONJ,NOUN,1
VERB,NUM,SCONJ,1
SCONJ,X,CCONJ,1
CCONJ,X,PUNCT,1
ADJ,SYM,AUX,1
SYM,PROPN,NUM,1
ADP,INTJ,NOUN,1
DET,X,NUM,1
VERB,X,NUM,1
X,CCONJ,ADV,1
DET,PUNCT,ADV,1
NUM,PROPN,INTJ,1
SYM,ADV,CCONJ,1
AUX,INTJ,VERB,1
X,ADV,NOUN,1
X,ADJ,DET,1
SYM,PUNCT,SCONJ,1
NUM,NUM,SYM,1
PROPN,AUX,X,1
AUX,X,NOUN,1
SCONJ,ADP,SYM,1
DET,AUX,CCONJ,1
PRON,INTJ,ADP,1
INTJ,SYM,DET,1
ADJ,SYM,INTJ,1
NUM,NUM,ADJ,1
PROPN,NOUN,INTJ,1
SCONJ,ADJ,SYM,1
SCONJ,SYM,ADJ,1
SCONJ,ADP,SCONJ,1
X,ADP,PRON,1
VERB,NUM,INTJ,1
PRON,X,ADJ,1
SYM,ADJ,PRON,1
ADP,X,ADP,1
SCONJ,ADJ,NUM,1
PUNCT,AUX,AUX,1
SCONJ,AUX,NUM,1
SCONJ,INTJ,SYM,1
SCONJ,SYM,PROPN,1
SYM,VERB,NUM,1
NUM,VERB,SYM,1
CCONJ,INTJ,PROPN,1
ADP,AUX,NUM,1
SCONJ,CCONJ,ADP,1
VERB,NOUN,X,1
PUNCT,PROPN,SCONJ,1
AUX,SYM,NOUN,1
VERB,X,DET,1
NOUN,ADV,X,1
SCONJ,AUX,VERB,1
ADP,INTJ,ADP,1
CCONJ,SYM,NUM,1
DET,CCONJ,SYM,1
NUM,DET,CCONJ,1
AUX,INTJ,NOUN,1
X,PROPN,PROPN,1
SCONJ,X,PROPN,1
CCONJ,X,ADP,1
X,NOUN,CCONJ,1
ADV,SYM,ADJ,1
ADP,DET,SCONJ,1
NUM,INTJ,PUNCT,1
PUNCT,AUX,CCONJ,1
AUX,INTJ,ADV,1
X,ADV,DET,1
SCONJ,ADV,INTJ,1
ADJ,INTJ,NOUN,1
X,PUNCT,SYM,1
PRON,X,PUNCT,1
CCONJ,CCONJ,INTJ,1
INTJ,ADP,ADV,1
PRON,SCONJ,X,1
ADV,SCONJ,INTJ,1
SCONJ,CCONJ,CCONJ,1
DET,SCONJ,DET,1
SCONJ,SYM,AUX,1
NUM,ADP,SCONJ,1
SYM,INTJ,ADJ,1
SYM,PROPN,ADJ,1
ADJ,PUNCT,X,1
DET,PUNCT,PRON,1
ADP,SYM,SCONJ,1
SYM,ADP,ADV,1
PRON,X,PRON,1
DET,PUNCT,INTJ,1
PROPN,INTJ,NOUN,1
INTJ,CCONJ,CCONJ,1
SCONJ,NUM,ADJ,1
ADP,ADV,X,1
CCONJ,X,VERB,1
ADP,NUM,SCONJ,1
AUX,DET,AUX,1
PRON,DET,AUX,1
INTJ,SCONJ,NUM,1
ADP,X,PUNCT,1
SCONJ,NUM,ADV,1
SCONJ,CCONJ,PROPN,1
ADP,SCONJ,CCONJ,1
SCONJ,VERB,NUM,1
ADV,AUX,SYM,1
X,PUNCT,NOUN,1
X,SYM,NOUN,1
INTJ,DET,NUM,1
CCONJ,X,PRON,1
CCONJ,X,SCONJ,1
NUM,CCONJ,PUNCT,1
ADV,X,PROPN,1
ADJ,PROPN,SCONJ,1
DET,NUM,PRON,1
DET,PUNCT,SCONJ,1
INTJ,PROPN,ADJ,1
SYM,PUNCT,ADJ,1
SYM,INTJ,SCONJ,1
CCONJ,SCONJ,AUX,1
PUNCT,PROPN,INTJ,1
NUM,SCONJ,PROPN,1
DET,VERB,SYM,1
SYM,SCONJ,ADJ,1
CCONJ,AUX,SYM,1
X,NOUN,PRON,1
ADP,X,ADV,1
VERB,AUX,INTJ,1
NUM,ADV,SCONJ,1
DET,CCONJ,CCONJ,1
AUX,NUM,SCONJ,1
DET,SCONJ,ADJ,1
VERB,DET,SCONJ,1
VERB,NUM,AUX,1
PUNCT,SYM,AUX,1
NOUN,X,X,1
INTJ,NOUN,SCONJ,1
CCONJ,SYM,SCONJ,1
PRON,PRON,X,1
NUM,ADJ,INTJ,1
NOUN,X,CCONJ,1
CCONJ,INTJ,SYM,1
ADV,X,VERB,1
CCONJ,INTJ,ADP,1
DET,DET,DET,1
NUM,X,ADP,1
DET,NUM,X,1
INTJ,ADP,NUM,1
X,PRON,ADP,1
INTJ,INTJ,SCONJ,1
PROPN,PUNCT,X,1
INTJ,ADJ,PROPN,1
SYM,PROPN,DET,1
SYM,NUM,NUM,1
PROPN,ADJ,NUM,1
ADP,PUNCT,INTJ,1
INTJ,CCONJ,SYM,1
INTJ,NOUN,DET,1
PRON,X,DET,1
PUNCT,DET,AUX,1
PUNCT,DET,PRON,1
ADJ,SYM,X,1
PROPN,SCONJ,PUNCT,1
INTJ,DET,PRON,1
PRON,PUNCT,X,1
CCONJ,CCONJ,SYM,1
SCONJ,CCONJ,SCONJ,1
PRON,X,NOUN,1
X,PUNCT,VERB,1
PROPN,SCONJ,X,1
X,SYM,PROPN,1
DET,X,SYM,1
AUX,VERB,X,1
AUX,NOUN,X,1
PROPN,INTJ,DET,1
SCONJ,PUNCT,INTJ,1
X,X,AUX,1
SYM,X,X,1
SYM,ADP,ADJ,1
DET,SCONJ,PRON,1
CCONJ,X,ADJ,1
DET,PROPN,INTJ,1
X,CCONJ,ADP,1
INTJ,PRON,INTJ,1
NUM,X,PROPN,1
NOUN,NUM,X,1
X,CCONJ,PROPN,1
NUM,X,CCONJ,1
SYM,NUM,X,1
INTJ,ADJ,PRON,1
PRON,INTJ,ADJ,1
VERB,INTJ,AUX,1
INTJ,PROPN,CCONJ,1
ADP,PUNCT,AUX,1
ADJ,ADP,X,1
INTJ,NOUN,SYM,1
PUNCT,NUM,NUM,1
AUX,SYM,SCONJ,1
ADP,ADJ,SYM,1
NUM,INTJ,PRON,1
CCONJ,SYM,PRON,1
DET,NUM,SCONJ,1
INTJ,SCONJ,PROPN,1
PRON,SYM,INTJ,1
SYM,DET,SYM,1
PROPN,DET,DET,1
ADP,SYM,X,1
X,NUM,SYM,1
NUM,PRON,CCONJ,1
X,NUM,X,1
INTJ,SCONJ,NOUN,1
ADV,SCONJ,CCONJ,1
DET,ADV,X,1
ADJ,X,NOUN,1
ADJ,SCONJ,X,1
SYM,PUNCT,X,1
SCONJ,PUNCT,X,1
DET,AUX,NOUN,1
X,SYM,SYM,1
PRON,X,SYM,1
ADP,PRON,X,1
PRON,INTJ,SCONJ,1
ADJ,INTJ,ADV,1
NUM,NUM,AUX,1
DET,SYM,PRON,1
INTJ,PROPN,INTJ,1
NOUN,INTJ,PROPN,1
PROPN,NUM,DET,1
INTJ,VERB,INTJ,1
ADP,NOUN,X,1
DET,INTJ,VERB,1
NOUN,DET,INTJ,1
AUX,X,ADP,1
NOUN,AUX,X,1
SYM,ADV,PROPN,1
CCONJ,PROPN,INTJ,1
ADP,NUM,X,1
ADP,X,ADJ,1
SCONJ,INTJ,PROPN,1
ADV,NUM,X,1
X,NOUN,AUX,1
X,CCONJ,NOUN,1
PUNCT,SCONJ,NUM,1
DET,X,PUNCT,1
CCONJ,AUX,SCONJ,1
INTJ,NUM,INTJ,1
ADV,NUM,INTJ,1
ADP,INTJ,SCONJ,1
ADJ,SYM,ADV,1
ADV,X,SYM,1
X,ADV,CCONJ,1
X,ADJ,ADP,1
SCONJ,X,ADV,1
DET,INTJ,ADV,1
ADP,X,SCONJ,1
DET,ADP,SYM,1
SYM,SCONJ,NOUN,1
X,ADP,ADJ,1
SYM,NUM,VERB,1
AUX,INTJ,SCONJ,1
PRON,X,VERB,1
CCONJ,PRON,X,1
ADP,AUX,PROPN,1
DET,PROPN,X,1
